"ID#","SERIES","SHOT","YEAR","MON","DAY","TIME","SITE","LAT","LONG","NT","HOLE","HOB","GZALT","NT","TYPE","PUR","YD-MN","YD-MX","YD-EST","NT","YIELD","MAG","CRAT","VENT","DEVIC","WARHEAD","R","N","SOURCES"
"471","1974","416","1974","DEC","27","05:46:59.49","STS-B","49.96583","79.00333","A","1058","","","A","UG-S","WR","20","150","36","","36","5.50","C","","","","A","","1,3,4,5,6,8,9,r"
"472","1975","417 S","1975","FEB","20","05:33:00.0","STS-D","49.77750","78.01556","A","163","","749","A","UG-T","WE","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"473","1975","417 SS","1975","FEB","20","05:33:00.0","STS-D","49.77750","78.01556","A","163","","749","A","UG-T","WE","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"474","1975","417 SS","1975","FEB","20","05:33:00.0","STS-D","49.77750","78.01556","A","163","","749","A","UG-T","WE","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"475","1975","418","1975","FEB","20","05:33","STS-D","49.79889","78.00139","?A","156","","665","A","UG-T","WE","0.001","20","26","S","55","5.70","C","","","","A","","1,3,4,5,6,9,r"
"476","1975","419","1975","MAR","11","05:43:00.1","STS-D","49.75472","78.10750","A","101","","650","A","UG-T","WR","0.001","20","14","S","24","5.40","C","","","","A","","1,3,4,5,6,9,r"
"477","1975","420","1975","APR","25","05:00:00.0","-KZ-BA","47.90900","47.91200","","A-II-2","-600","","","UG-CS","I","0.35","","2.6","S","0.35","4.70","C","","","","A","*","1,3,4,5,9,r"
"478","1975","421","1975","APR","27","05:36:59.78","STS-B","49.93750","78.90361","A","1205","","","A","UG-S","WR","20","150","29","","29","5.60","C","","","","A","","1,3,4,5,6,8,9,r"
"479","1975","422","1975","JUN","8","03:27:00.0","STS-D","49.75167","78.00583","A","165","","722","A","UG-T","PR","0.001","20","18","S","32","5.50","C","","","","A","","1,3,4,5,6,9,r"
"480","1975","423","1975","JUN","30","03:27:00.25","STS-B","49.98556","78.89694","A","A","","","A","UG-S","WR","0.001","20","2","","8","5.00","","","","","A","","1,3,4,5,6,8,9,r"
"481","1975","424 S","1975","JUL","15","02:57:00.0","STS-D","49.79139","78.09444","A","133","","686","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"482","1975","424 SS","1975","JUL","15","02:57:00.0","STS-D","49.79139","78.09444","A","133","","686","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"483","1975","425 S","1975","AUG","7","03:57:00.1","STS-D","49.80194","78.13056","A","122","","711","A","UG-T","WR","0.001","20","8.2","S","14","5.20","C","","","","A","","1,3,4,5,6,9,r"
"484","1975","425 SS","1975","AUG","7","03:57:00","STS-D","49.80139","78.12833","A","123","","752","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"485","1975","426 Gorizont-4","1975","AUG","12","15:00:00.6","-RU","70.76300","126.95300","","G-4","-500","","","UG-S","I-SS","7.6","","","","7.6","5.10","C","","","","","","1,3,4,9,r"
"486","1975","427 S","1975","AUG","23","08:59:58.25","NZ-NS","73.33400","54.68200","","A-10","-700","","DMX","UG-T","WE","150","1500","460","S>","1100","6.55","","","","KB-11","A","","1,3,4,5,9,f,r"
"487","1975","427 SS","1975","AUG","23","08:59:58.3","NZ-NS","73.33400","54.68200","","A-10","","","","UG-T","WE","0.001","20","","","","","","","","KB-11","","","1,3,4,9,r"
"488","1975","427 SS","1975","AUG","23","08:59:58.3","NZ-NS","73.33400","54.68200","","A-10","","","","UG-T","WE","150","1500","","","","","","","","KB-11","","","1,3,4,9,r"
"489","1975","427 SS","1975","AUG","23","08:59:58.3","NZ-NS","73.33400","54.68200","","A-10","","","","UG-T","WE","0.001","20","","","","","","","","KB-11","","","1,3,4,9,r"
"490","1975","427 SS","1975","AUG","23","08:59:58.3","NZ-NS","73.33400","54.68200","","A-10","","","","UG-T","WR","20","150","","","","","","","","KB-11","","","1,3,4,9,r"
"491","1975","427 SS","1975","AUG","23","08:59:58.3","NZ-NS","73.33400","54.68200","","A-10","","","","UG-T","WR","150","1500","","","","","","","","KB-11","","","1,3,4,9,r"
"492","1975","427 SS","1975","AUG","23","08:59:58.3","NZ-NS","73.33400","54.68200","","A-10","","","","UG-T","WR","150","1500","","","","","","","","KB-11","","","1,3,4,9,r"
"493","1975","427 SS","1975","AUG","23","08:59:58.3","NZ-NS","73.33400","54.68200","","A-10","","","","UG-T","WR","20","150","","","","","","","","KB-11","","","1,3,4,9,r"
"494","1975","428 Gorizont-3","1975","SEP","29","11:00:00.4","-RU-K","69.57800","90.33700","","G-3","-830","","","UG-S","I-SS","7.6","","6.6","S","7.6","4.80","C","","","","A","","1,3,4,5,9,r"
"495","1975","429","1975","OCT","5","04:27:00.0","STS-D","49.78306","78.08667","A","192","","635","A","UG-T","WR","0.001","20","0.19","S","0.2","","","","","","A","","1,3,4,5,6,9,r"
"496","1975","430 S","1975","OCT","18","09:00","NZ-SS","70.81600","53.74400","","Yu-6N","-1100","","D","UG-S","WR","150","1500","500","S>","600","","","V","","Ch-70","A","","1,3,4,5,9,f,r"
"497","1975","430 SS","1975","OCT","18","09:00","NZ-SS","70.81600","53.74400","","Yu-6N","","","","UG-S","WR","150","1500","500","S>","600","","","","","Ch-70","A","","1,3,4,5,9,f,r"
"498","1975","431","1975","OCT","18","08:59:59.4","NZ-SS","70.81600","53.75300","","Yu-7","","","","UG-S","WR","150","1500","500","S>","600","6.75","C","","","Ch-70","A","","1,3,4,5,8,9,r"
"499","1975","432 S","1975","OCT","21","11:59:58.03","NZ-NS","73.30700","55.01000","","A-12","-700","","DMX","UG-T","WR","150","1500","500","S>","1300","6.60","","V 300","kCi","KB-11/","A","","1,3,4,5,8,9,f,r"
"500","1975","432 SS","1975","OCT","21","11:59:58.0","NZ-NS","73.30700","55.01000","","A-12","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"501","1975","432 SS","1975","OCT","21","11:59:58.0","NZ-NS","73.30700","55.01000","","A-12","","","","UG-T","WR","20","150","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"502","1975","432 SS","1975","OCT","21","11:59:58.0","NZ-NS","73.30700","55.01000","","A-12","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"503","1975","432 SS","1975","OCT","21","11:59:58.0","NZ-NS","73.30700","55.01000","","A-12","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"504","1975","433","1975","OCT","29","04:46:59.89","STS-B","49.95389","78.87389","A","1206","","","A","UG-S","WR","20","150","36","","36","5.61","","","","","A","","1,3,4,5,6,8,9,r"
"505","1975","434","1975","DEC","13","04:56:59.99","STS-D","49.81333","78.10861","A","604","","770","A","UG-T","WR","0.001","20","6","S","8","5.00","C","","","","A","","1,3,4,5,6,8,9,r"
"506","1975","435","1975","DEC","25","05:16:59.67","STS-B","50.04389","78.82000","A","1067","","","A","UG-S","WR","20","150","59","","59","5.69","C","","","","A","","1,3,4,5,6,8,9,r"
"507","1976","436","1976","JAN","15","04:46:59.97","STS-D","49.81000","78.17139","A","115","","602","A","UG-T","WR","0.001","20","10","S","13","5.18","C","","","","A","","1,3,4,5,6,8,9,r"
"508","1976","437","1976","MAR","17","02:57:00.0","STS-D","49.75556","78.09917","A","608P","","642","A","UG-T","WR","0.001","20","","","","","","V","","","","","1,3,4,6,9,r"
"509","1976","438","1976","MAR","29","07:00:00.2","-KZ-BA","47.89700","48.13300","","A-III-2","-990","","","UG-CS","I","10","","","","10","4.30","C","","","","","*","1,3,4,9,r"
"510","1976","439","1976","APR","10","05:03:00.0","STS-D","49.75500","78.04750","A","609P","-130","715","A","UG-T","WR","0.001","20","0.1","","0.1","","C","V","","","","*","1,3,4,6,9,r"
"511","1976","441","1976","APR","21","04:58:00.16","STS-D","49.75472","78.10750","A","101P","","650","A","UG-T","WR","0.001","20","7.3","S","7","4.94","C","","","","A","","1,3,4,5,6,8,9,r"
"512","1976","440","1976","APR","21","05:02:59.70","STS-B","49.90056","78.83083","A","1201","","","A","UG-S","WR","0.001","20","7","","7","5.12","C","","","","A","","1,3,4,5,6,8,9,r"
"513","1976","442","1976","MAY","19","02:57:00.2","STS-D","49.77750","78.01556","A","163P","","749","A","UG-T","WR","0.001","20","3.7","S","3.7","4.72","C","","","","A","","1,3,4,5,6,8,9,r"
"514","1976","443","1976","JUN","9","03:02:59.79","STS-B","49.99361","79.02444","A","1075","","","A","UG-S","WR","0.001","20","10","","10","5.07","C","","","","A","","1,3,4,5,6,8,9,r"
"515","1976","444","1976","JUL","4","02:56:59.99","STS-B","49.90417","78.89944","A","1062","","","A","UG-S","WR","20","150","65","","65","5.85","C","","","","A","","1,3,4,5,6,8,9,r"
"516","1976","445","1976","JUL","23","02:33:00.19","STS-D","49.74333","78.05167","A","185","","394","A","UG-T","WR","0.001","20","6.3","S","7","4.96","C","","","","A","","1,3,4,5,6,8,9,r"
"517","1976","446","1976","JUL","29","05:00:00.5","-KZ-BA","47.87000","48.15000","","A-IV","-1000","","","UG-S","I-CV","58","","45","S","58","5.90","C","","","","A","","1,3,4,5,9,r"
"518","1976","447","1976","AUG","4","02:57:00.0","STS-SU?","49.87000","77.70000","","133","","","","UG-S","WR","0.001","20","0.06","S","0.9","4.20","","","","","A","","1,3,4,5,6,8,9,r"
"519","1976","448","1976","AUG","28","02:57:00.04","STS-B","49.97500","78.92639","A","1202","","","A","UG-S","WR","20","150","53","","53","5.74","C","","","","A","","1,3,4,5,6,8,9,r"
"520","1976","449 S","1976","SEP","29","02:59:57.7","NZ-NS","73.36000","54.87100","","A-14","-400","","D","UG-T","WR","20","150","70","S","44 130","5.83","","V 10","Ci","KB-11","A","","1,3,4,5,8,9,r"
"521","1976","449 SS","1976","SEP","29","02:59:57.7","NZ-NS","73.36000","54.87100","","A-14","","","","UG-T","WR","20","150","","","","","","","","KB-11","","","1,3,4,9,r"
"522","1976","450 S","1976","OCT","20","07:59:58.07","NZ-NS","73.39800","54.81200","","A-15","-300","","DMX","UG-T","WR","0.001","20","13","S","13","5.10","C","","","KB-11","A","","1,3,4,5,8,9,r"
"523","1976","450 SS","1976","OCT","20","07:59:58.1","NZ-NS","73.39800","54.81200","","A-15","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11","","","1,3,4,9,r"
"524","1976","450 SS","1976","OCT","20","07:59:58.1","NZ-NS","73.39800","54.81200","","A-15","","","","UG-T","FS","0.001","20","","","","","C","","","KB-11","","","1,3,4,9,r"
"525","1976","450 SS","1976","OCT","20","07:59:58.1","NZ-NS","73.39800","54.81200","","A-15","","","","UG-T","SE","0","0.001","","","0.001","","C","","","KB-11","","","1,3,4,9,r"
"526","1976","451","1976","OCT","30","04:57:00.21","STS-D","49.83139","78.05722","A","143","","625","A","UG-T","WE","0.001","20","4.5","S","2.8","4.62","C","","","","A","","1,3,4,5,6,8,9,r"
"527","1976","452 Oka","1976","NOV","5","04:00:00.0","-RU-YK","61.45800","112.86000","","42","-1525","","","UG-S","I-OS","15","","21","S","15","5.30","C","","","","A","","1,3,4,5,9,r"
"528","1976","453","1976","NOV","23","05:02:59.84","STS-B","50.01306","78.94333","A","1207bis","","","A","UG-S","WR","20","150","74","","74","5.79","C","","","","A","","1,3,4,5,6,8,9,r"
"529","1976","454 S","1976","DEC","7","04:56:59.98","STS-B","49.94389","78.83917","A","1304","","","A","UG-S","WR","20","150","54","T","54","5.80","","","","","A","","1,3,4,5,6,9,r"
"530","1976","454 SS","1976","DEC","7","04:57:00.0","STS-B","49.94389","78.83917","A","1304","","","A","UG-S","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"531","1976","455","1976","DEC","7","04:57","STS-B","49.89917","78.78639","?A","1209","","","A","UG-S","WR","0.001","20","","","95","5.90","","","","","","","1,3,4,6,9,r"
"532","1976","456 S","1976","DEC","30","03:57:00.31","STS-D","49.78028","78.03667","A","706P","","689","A","UG-T","WR","0.001","20","7.8","S","10","5.09","C","","","","A","","1,3,4,5,6,8,9,r"
"533","1976","456 SS","1976","DEC","30","03:57:00.3","STS-D","49.78028","78.03667","A","706P","","689","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"534","1977","458","1977","MAR","29","03:56:58","STS-D?","49.97000","78.08600","S","130","","","","UG-S","WR","20","150","14","S","24","5.40","","","","","A","","1,3,4,5,6,9,r"
"535","1977","457 S","1977","MAR","29","03:56:59.95","STS-D","49.77639","78.01750","A","707","","735","A","UG-T","WR","0.001","20","","","25","5.41","C","","","","","","1,3,4,6,8,9,10,"
"536","1977","457 SS","1977","MAR","29","03:57:00.0","STS-D","49.77639","78.01750","A","707","","735","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"537","1977","457 SS","1977","MAR","29","03:57:00.0","STS-D","49.77639","78.01750","A","707","","735","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"538","1977","459","1977","APR","25","04:07:00.16","STS-D","49.81333","78.10861","A","604P","","770","A","UG-T","WR","0.001","20","6.6","S","10","5.07","C","","","","A","","1,3,4,5,6,8,9,r"
"539","1977","460","1977","MAY","29","02:57:00.13","STS-B","49.94639","78.77167","A","1400","","","A","UG-S","WR","20","150","44","","44","5.75","","","","","A","","1,3,4,5,6,8,9,r"
"540","1977","461","1977","JUN","29","03:07:00.24","STS-B","49.99944","78.86667","A","1080","","","A","UG-S","WR","0.001","20","9","","9","5.20","","","","","A","","1,3,4,5,6,8,9,r"
"541","1977","462 Meteorit-2","1977","JUL","26","17:00:00.2","-RU-K","69.57500","90.37500","","M2","-880","","","UG-S","I-SS","15","","10","S","15","5.00","C","","","","A","","1,3,4,5,9,r"
"542","1977","463 S","1977","JUL","30","01:57:00.11","STS-D","49.75056","78.04917","A","175","","682","A","UG-T","WR","0.001","20","7.1","S","11","5.13","C","","","","A","","1,3,4,5,6,8,9,r"
"543","1977","463 SS","1977","JUL","30","01:57:00.1","STS-D","49.75056","78.04917","A","175","","682","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"544","1977","464 Meteorit-5","1977","AUG","10","22:00:00.1","-RU","50.95500","110.98300","","M5","-490","","","UG-S","I-SS","8.5","","10","S","8.5","5.00","C","","","","A","","1,3,4,5,9,r"
"545","1977","465","1977","AUG","17","04:26:59.97","STS-D","49.83083","78.11389","A","111","","640","A","UG-T","WR","0.001","20","5.6","S","8","5.01","C","","","","A","","1,3,4,5,6,8,9,r"
"546","1977","466 Meteorit-3","1977","AUG","20","22:00:00.8","-RU-K","64.10800","99.55800","","M3","-600","","","UG-S","I-SS","8.5","","10","S","8.5","5.00","C","","","","A","","1,3,4,5,9,r"
"547","1977","467 S","1977","SEP","1","02:59:57.97","NZ-NS","73.33900","54.61900","","A-17","-600","","DMX","UG-T","WR","0.001","20","55","S","120","5.71","C","","","KB-11/","A","","1,3,4,5,8,9,r"
"548","1977","467 SS","1977","SEP","1","02:59:58.0","NZ-NS","73.33900","54.61900","","A-17","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11/","C","h-7","1,3,4,9,r"
"549","1977","467 SS","1977","SEP","1","02:59:58.0","NZ-NS","73.33900","54.61900","","A-17","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11/","C","h-7","1,3,4,9,r"
"550","1977","467 SS","1977","SEP","1","02:59:58.0","NZ-NS","73.33900","54.61900","","A-17","","","","UG-T","WR","20","150","","**","70-130?","","C","","","KB-11/","C","h-7","1,3,4,9,r"
"551","1977","468 S","1977","SEP","5","03:02:59.96","STS-B","50.05556","78.91417","A","1079","","","A","UG-S","WR","20","150","78","T","78","5.73","","","","","A","","1,3,4,5,6,7,8,9"
"552","1977","468 SS","1977","SEP","5","03:03:00.0","STS-B","50.05556","78.91417","A","1079","","","A","UG-S","FS","0.001","20","","","","","","","","","","","1,3,4,7,9,r"
"553","1977","469 Meteorit-4","1977","SEP","10","16:00:00.2","-RU","57.25100","106.55100","","M4","-540","","","UG-S","I","7.6","","6.6","S","7.6","4.80","C","","","","A","","1,3,4,5,9,r"
"554","1977","470 Galit","1977","SEP","30","06:59:58.4","-KZ-BA","47.89700","48.16100","","A-V","-1500","","","UG-S","I","10","","5.4","S","10","5.00","C","","","","A","","1,3,4,5,9,r"
"555","1977","471","1977","OCT","9","10:59:58.12","NZ-NS","73.40900","54.92700","","A-7P","-160","","D","UG-T","WR","0.001","20","4.1","S","5","4.60","","V 3","kCi","KB-11","A","","1,3,4,5,8,9,r"
"556","1977","472","1977","OCT","14","06:59:59.1","-KZ-BA","47.90900","47.91200","","A-II-3","-600","","","UG-CS","I","0.1","","","","0.1","","C","","","","","*","1,3,4,9,r"
"557","1977","473 S","1977","OCT","29","03:06:59.97","STS-D","49.83417","78.08028","A","136","","638","A","UG-T","WR","0.001","20","23","S","42","5.60","C","","","","A","","1,3,4,5,6,8,9,r"
"558","1977","473 SS","1977","OCT","29","03:07:00.0","STS-D","49.83417","78.08028","A","136","","638","A","UG-T","FS","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"559","1977","474","1977","OCT","29","03:07:04.92","STS-B","50.05222","78.98028","A","1214","","","A","UG-S","WR","20","150","50","","50","5.56","","","","","A","","1,3,4,5,6,8,9,r"
"560","1977","475","1977","OCT","30","06:59:59.1","-KZ-BA","47.90900","47.91200","","A-II-4","-600","","","UG-CS","I","0.01","","0.1","**","0.1","","C","","","","","*","1,3,4,9,r"
"561","1977","476","1977","NOV","12","05:11:00.0","STS-B","50.05222","78.86444","A","1073","","","A","UG-S","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"562","1977","477","1977","NOV","27","03:57:00.0","STS-D","49.75444","78.05028","A","18P","","537","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"563","1977","478 S","1977","NOV","30","04:06:59.94","STS-B","49.96722","78.87444","A","Glubokaya","","","A","UG-S","WR","20","150","70","","70","5.89","","","","","A","","1,3,4,5,6,7,8,9"
"564","1977","478 SS","1977","NOV","30","04:06:59.9","STS-B","49.96722","78.87444","A","Glubokaya","","","A","UG-S","WR","0.001","20","","","","","","","","","","","1,3,4,6,7,9,r"
"565","1977","479","1977","DEC","26","04:03","STS-D","49.81083","78.05417","?A","803","","722","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"566","1977","480 S","1977","DEC","26","04:03:00.24","STS-D","49.80139","78.12833","A","123P","","752","A","UG-T","WR","0.001","20","4.3","S","6","4.91","C","","","","A","","1,3,4,5,6,8,9,r"
"567","1977","480 SS","1977","DEC","26","04:03:00","STS-D","49.80194","78.13056","A","122P","","711","A","UG-T","WR","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"568","1977","480 SS","1977","DEC","26","04:03:00","STS-D","49.80194","78.13056","A","122P","","711","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"569","1977","480 SS","1977","DEC","26","04:03:00","STS-D","49.80194","78.13056","A","122P","","711","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"570","1978","481","1978","MAR","19","03:46:59.82","STS-SU","49.94500","77.70400","","2691","","","","UG-S","WR","0.001","20","9.4","S","13","5.19","C","","","","A","","1,3,4,5,6,8,9,r"
"571","1978","482 S","1978","MAR","26","03:56:59.96","STS-D","49.76194","77.98250","A","701","-260","704","A","UG-T","WR","0.001","20","30","T","30","5.69","C","","","","A","","1,3,4,5,6,8,9,r"
"572","1978","482 SS","1978","MAR","26","03:57:00.0","STS-D","49.76194","77.98250","A","701","","704","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"573","1978","483 S","1978","APR","22","03:07:00.01","STS-D","49.75167","78.13167","A","204","","579","A","UG-T","WR","0.001","20","11","S","20","5.35","C","","","","A","","1,3,4,5,6,8,9,r"
"574","1978","483 SS","1978","APR","22","03:07:00.0","STS-D","49.75167","78.13167","A","204","","579","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"575","1978","483 SS","1978","APR","22","03:07:00.0","STS-D","49.75167","78.13167","A","204","","579","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"576","1978","484","1978","MAY","24","03:07:00","STS-D","49.74333","78.05167","A","185P","","394","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"577","1978","485","1978","MAY","29","04:56:59.85","STS-D","49.79139","78.09444","A","133P","","686","A","UG-T","WE","0.001","20","2.6","S","3","4.68","C","","","","A","","1,3,4,5,6,8,9,r"
"578","1978","486","1978","JUN","2","","STS-D","49.74333","78.05167","A","185PP","","394","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"579","1978","487","1978","JUN","11","02:57:00.14","STS-B","49.91333","78.80194","A","1010","","","A","UG-S","WR","20","150","58","","58","5.83","","","","","A","*","1,3,4,5,6,7,8,9"
"580","1978","488","1978","JUL","5","02:47:00.05","STS-B","49.90000","78.86667","A","1077","","","A","UG-S","WR","20","150","57","","87","5.77","","","","","A","*","1,3,4,5,6,7,8,9"
"581","1978","489 S","1978","JUL","28","02:46:59.89","STS-D","49.75500","78.14500","A","104","","623","A","UG-T","WR","20","150","27","S","60","5.75","","","","","A","","1,3,4,5,6,8,9,r"
"582","1978","489 SS","1978","JUL","28","02:46:59.9","STS-D","49.75500","78.14500","A","104","","623","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"583","1978","489 SS","1978","JUL","28","02:46:59.9","STS-D","49.75500","78.14500","A","104","","623","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"584","1978","489 SS","1978","JUL","28","02:46:59.9","STS-D","49.75500","78.14500","A","104","","623","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"585","1978","489 SS","1978","JUL","28","02:46:59.9","STS-D","49.75500","78.14500","A","104","","623","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"586","1978","490 Kraton-4","1978","AUG","9","18:00:00.8","-RU","63.67800","125.52200","","KR-4","-560","","","UG-S","I-SS","22","","44","S","22","5.60","C","","","","A","","1,3,4,5,9,r"
"587","1978","491 S","1978","AUG","10","07:59:57.93","NZ-NS","73.29100","54.88300","","A-18","","","","UG-T","WR","0.001","20","89","S","180","6.04","","","","KB-11","A","","1,3,4,5,8,9,r"
"588","1978","491 SS","1978","AUG","10","07:59:57.9","NZ-NS","73.29100","54.88300","","A-18","","","","UG-T","WR","0.001","20","","","","","","","","KB-11","","","1,3,4,9,r"
"589","1978","491 SS","1978","AUG","10","07:59:57.9","NZ-NS","73.29100","54.88300","","A-18","","","","UG-T","WR","0.001","20","","","","","","","","KB-11","","","1,3,4,9,r"
"590","1978","491 SS","1978","AUG","10","07:59:57.9","NZ-NS","73.29100","54.88300","","A-18","","","","UG-T","WR","0.001","20","","","","","","","","KB-11","","","1,3,4,9,r"
"591","1978","491 SS","1978","AUG","10","07:59:57.9","NZ-NS","73.29100","54.88300","","A-18","-500","","D","UG-T","WR","20","150","","","","","","V 70","Ci","KB-11","","","1,3,4,9,r"
"592","1978","491 SS","1978","AUG","10","07:59:57.9","NZ-NS","73.29100","54.88300","","A-18","","","","UG-T","FS","0.001","20","","","","","","","","KB-11","","","1,3,4,9,r"
"593","1978","492 Kraton-3","1978","AUG","24","18:00:00.4","-RU","65.92500","112.33800","","KR-3","-577","","","UG-S","I-SS","22","","13","S","22","5.10","","V","","","A","","1,3,4,5,9,r"
"594","1978","493 S","1978","AUG","29","02:36:59.95","STS-D","49.81333","78.10861","A","107","","770","A","UG-T","WR","0.001","20","9.2","S","14","5.20","C","","","","A","","1,3,4,5,6,8,9,r"
"595","1978","493 SS","1978","AUG","29","02:37:00.0","STS-D","49.81333","78.10861","A","107","","770","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"596","1978","493 SS","1978","AUG","29","02:37:00.0","STS-D","49.81333","78.10861","A","107","","770","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"597","1978","494","1978","AUG","29","02:37:08.75","STS-B","50.00611","78.96722","A","1228","","","A","UG-S","WR","20","150","119","","119","5.90","","","","","A","","1,3,4,5,6,7,8,9"
"598","1978","495","1978","SEP","12","04:59:58.5","-KZ-BA","47.90900","47.91200","","A-II-5","-600","","","UG-CS","I","0.08","","","","0.08","","C","","","","","*","1,3,4,9,r"
"599","1978","496","1978","SEP","15","02:36:59.97","STS-B","49.92833","78.86167","A","1211","","","A","UG-S","WR","20","150","81","","81","5.89","","","","","A","*","1,3,4,5,6,7,8,9"
"600","1978","497","1978","SEP","20","05:03:00.0","STS-D","49.79861","78.15000","A","605P","","660","A","UG-T","WE","0.001","20","1.1","S","1.1","4.30","","","","","A","","1,3,4,5,6,9,r"
"601","1978","498 Kraton-2","1978","SEP","21","15:00:00.2","-RU-K","66.59800","86.21000","","KR-2","-890","","","UG-S","I-SS","15","","17","S","15","5.20","C","","","","A","","1,3,4,5,9,r"
"602","1978","499 S","1978","SEP","27","02:04:58.6","NZ-NS","73.34900","54.67600","","A-19","-350","","D","UG-T","WR","20","150","44","S","60","5.63","C","","","KB-11","A","","1,3,4,5,8,9,r"
"603","1978","499 SS","1978","SEP","27","02:04:58.6","NZ-NS","73.34900","54.67600","","A-19","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11","","","1,3,4,9,r"
"604","1978","499 SS","1978","SEP","27","02:04:58.6","NZ-NS","73.34900","54.67600","","A-19","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11","","","1,3,4,9,r"
"605","1978","499 SS","1978","SEP","27","02:04:58.6","NZ-NS","73.34900","54.67600","","A-19","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11","","","1,3,4,9,r"
"606","1978","499 SS","1978","SEP","27","02:04:58.6","NZ-NS","73.34900","54.67600","","A-19","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11","","","1,3,4,9,r"
"607","1978","499 SS","1978","SEP","27","02:04:58.6","NZ-NS","73.34900","54.67600","","A-19","","","","UG-T","WR","0.001","20","","","","","C","","","KB-11","","","1,3,4,9,r"
"608","1978","499 SS","1978","SEP","27","02:04:58.6","NZ-NS","73.34900","54.67600","","A-19","","","","UG-T","SE","0","0.001","","","0.001","","C","","","KB-11","","","1,3,4,9,r"
"609","1978","500 Vyatka","1978","OCT","8","00:00","-RU-YK","61.55000","112.85000","","43","-1545","","","UG-S","I-OS","15","","17","S","15","5.20","C","","","","A","","1,3,4,5,9,r"
"610","1978","501","1978","OCT","15","05:37:00.14","STS-D","49.73667","78.11111","A","200ASM","","645","A","UG-T","WE","0.001","20","7.6","S","12","5.15","C","","","","A","*","1,3,4,5,6,8,9,r"
"611","1978","502 Galit S","1978","OCT","17","04:59:59.1","-KZ-BA","47.85000","48.12000","","A-VII","-1040","","","UG-S","I-CV","20","150","56","","56","5.80","C","","","","A","","1,3,4,5,6,9,r"
"612","1978","502 Galit SS","1978","OCT","17","04:59:59.1","-KZ-BA","47.85000","48.12000","","A-VII","","","","UG-S","I-CV","0.001","20","18","","18","","C","","","","","","1,3,4,6,9,r"
"613","1978","503 Kraton-1","1978","OCT","17","14:00:00.2","-RU-T","63.18500","63.43200","","KR-1","-593","","","UG-S","I-SS","22","","10","S","22","5.50","C","","","","A","","1,3,4,5,9,r"
"614","1978","504","1978","OCT","31","04:17:00.19","STS-D","49.78861","78.10750","A","194","","638","A","UG-T","FS","0.001","20","80","S","16","5.25","C","","","","A","","1,3,4,5,6,8,9,r"
